,gender,meaning,name,origin
195,m,"ABIA   m & f   Biblical Latin, Biblical GreekBiblical Greek and Latin form of 'AVIYAH.",ABIA,"[Biblical Latin, Biblical Greek]"
196,m,"ABIDAN   m   Biblical, Biblical Latin, Biblical GreekMeans ""my father is judge"" in Hebrew. In the Old Testament he is a Benjamite prince.",ABIDAN,"[Biblical, Biblical Latin, Biblical Greek]"
197,m,"ABIEL   m   BiblicalMeans ""God is my father"" in Hebrew. This was the name of the grandfather of Saul in the Old Testament.",ABIEL,[Biblical]
198,f,ABIGAÍL   f   SpanishSpanish form of ABIGAIL.,ABIGAÍL,[Spanish]
199,f,ABIGAYLE   f   English (Modern)Variant of ABIGAIL.,ABIGAYLE,[English (Modern)]
200,m,"ABIHU   m   BiblicalMeans ""he is my father"" in Hebrew. This is the name of a son of Aaron in the Old Testament. He and his brother Nadab were killed by God because they presented him with unauthorized fire.",ABIHU,[Biblical]
201,f,"ABILENE   f   BiblicalFrom a place name mentioned briefly in the New Testament. It possibly means ""grass"" in Hebrew.",ABILENE,[Biblical]
202,m,ABILIO   m   SpanishSpanish form of AVILIUS.,ABILIO,[Spanish]
203,m,"ABIMBOLA   m & f   Western African, YorubaMeans ""born wealthy"" in Yoruba.",ABIMBOLA,"[Western African, Yoruba]"
204,m,"ABIODUN   m & f   Western African, YorubaMeans ""born on a festival"" in Yoruba.",ABIODUN,"[Western African, Yoruba]"
205,m,"ABIRAM   m   BiblicalMeans ""my father is exalted"" in Hebrew. In the Old Testament, Abiram is swallowed by an earthquake after rebelling against the leadership of Moses.",ABIRAM,[Biblical]
206,f,"ABISHAG   f   BiblicalMeans ""my father strays"" in Hebrew. In the Old Testament she is a young woman who tends King David in his old age.",ABISHAG,[Biblical]
207,f,"ABITAL   f   BiblicalMeans ""my father is the night dew"" in Hebrew. She is the fifth wife of David in the Old Testament.",ABITAL,[Biblical]
208,m,"ABNER   m   English, Biblical, Biblical LatinMeans ""my father is a light"" in Hebrew. In the Old Testament, Abner was a cousin of Saul and the commander of his army. After he killed Asahel he was himself slain by Asahel's brother Joab. It has been used as an English Christian given name since the Protestant Reformation. It was popular with the Puritans, who brought it to America in the 17th century.",ABNER,"[English, Biblical, Biblical Latin]"
209,m,ABOUBACAR   m   Western AfricanForm of ABU BAKR used in western Africa.,ABOUBACAR,[Western African]
210,m,ABRAÃO   m   PortuguesePortuguese form of ABRAHAM.,ABRAÃO,[Portuguese]
211,m,"ABRAHAM   m   English, Hebrew, Spanish, French, Dutch, German, Swedish, Norwegian, Danish, Biblical, Biblical LatinThis name may be viewed either as meaning ""father of many"" in Hebrew or else as a contraction of ABRAM  (1) and הָמוֹן (hamon) ""many, multitude"". The biblical patriarch Abraham was originally named Abram but God changed his name (see Genesis 17:5). With his father Terah, he led his wife Sarah, his nephew Lot and their other followers from Ur into Canaan. He is regarded by Jews as being the founder of the Hebrews through his son Isaac and by Muslims as being the founder of the Arabs through his son Ishmael.... [more]",ABRAHAM,"[English, Hebrew, Spanish, French, Dutch, German, Swedish, Norwegian, Danish, Biblical, Biblical Latin]"
212, (2),"ABRAM  (2)   m   Russian, GeorgianRussian and Georgian form of ABRAHAM.",ABRAM  (2),"[Russian, Georgian]"
213,m,"ABSALOM   m   Biblical, Biblical LatinFrom the Hebrew name אַבְשָׁלוֹם ('Avshalom) which meant ""my father is peace"". In the Old Testament he is a son of King David. He avenged his sister Tamar by arranging the murder of her rapist, their half-brother Amnon. He later led a revolt against his father. While fleeing on the back of a mule he got his head caught in a tree and was killed by Joab.",ABSALOM,"[Biblical, Biblical Latin]"
214,m,"ABU AL-FADL   m   ArabicCombination of ABU and FADL. This was another name for Abbas, the son of the fourth caliph Ali.",ABU AL-FADL,[Arabic]
215,m,"ABU BAKR   m   ArabicCombination of ABU and BAKR. Abu Bakr was a companion and father-in-law of the Prophet Muhammad and the first caliph of the Muslim world. His name was in fact a kunya (a nickname) formed using Abu; his real name was Abd Allah. Shia Muslims hold a more negative view of Abu Bakr, hence this name is more widely used among Sunnis.",ABU BAKR,[Arabic]
216,m,"ACA   m   Serbian, MacedonianSerbian and Macedonian diminutive of ALEKSANDAR.",ACA,"[Serbian, Macedonian]"
217,m,ACACIUS   m   Ancient Greek (Latinized)Latinized form of AKAKIOS.,ACACIUS,[Ancient Greek (Latinized)]
218, (1),"ACE  (1)   m   EnglishFrom the English word meaning ""highest rank"". More commonly a nickname, it is occasionally used as a given name.",ACE  (1),[English]
219,m,ACHAAB   m   Biblical GreekBiblical Greek form of AHAB.,ACHAAB,[Biblical Greek]
220,m,"ACHAICUS   m   Biblical, Biblical LatinLatinized form of the Greek name Αχαικος (Achaikos), which referred to the region in Greece called Αχαια (Achaia), situated on the northern coast of the Peloponnese. In the New Testament this is the name of a Corinthian Christian who aids Saint Paul.",ACHAICUS,"[Biblical, Biblical Latin]"
221,m,"ACHAN   m   BiblicalPossibly a variation of the Hebrew word עֲכָר ('akhar) meaning ""trouble"". In the Old Testament, Achan is stoned to death because he steals forbidden items during the assault on Jericho.",ACHAN,[Biblical]
222,m,'ACH'AV   m   Biblical HebrewBiblical Hebrew form of AHAB.,'ACH'AV,[Biblical Hebrew]
223,m,"ACHILLE   m   French, ItalianFrench and Italian form of ACHILLES.",ACHILLE,"[French, Italian]"
224,m,ACHILLEUS   m   Greek MythologyOriginal Greek form of ACHILLES.,ACHILLEUS,[Greek Mythology]
225, (2),"ACHIM  (2)   m   BiblicalPossibly means ""he will establish"" in Hebrew. In the New Testament this name is listed as an ancestor of Jesus.",ACHIM  (2),[Biblical]
226,m,ACKE   m   SwedishSwedish short form of AXEL.,ACKE,[Swedish]
227,m,"AD   m   Dutch, LimburgishShort form of ADRIAAN.",AD,"[Dutch, Limburgish]"
228,m,ADAD   m   Near Eastern MythologyAkkadian cognate of HADAD.,ADAD,[Near Eastern Mythology]
229,f,"ADAH   f   BiblicalMeans ""adornment"" in Hebrew. This was the name of the wives of both Lamech and Esau in the Old Testament.",ADAH,[Biblical]
230,m,ADALBERHT   m   Ancient GermanicOld Germanic form of ALBERT.,ADALBERHT,[Ancient Germanic]
231,m,"ADALBERT   m   Ancient Germanic, German, PolishOld Germanic form of ALBERT. This is the name of a patron saint of Bohemia, Poland and Prussia.",ADALBERT,"[Ancient Germanic, German, Polish]"
232,f,"ADALET   f   TurkishMeans ""justice"" in Turkish, ultimately from Arabic.",ADALET,[Turkish]
233,m,ADALFUNS   m   Ancient GermanicOld Germanic form of ALFONSO.,ADALFUNS,[Ancient Germanic]
234,f,ADALHEIDIS   f   Ancient GermanicOld Germanic form of ADELAIDE.,ADALHEIDIS,[Ancient Germanic]
235,m,"ADALWIN   m   Ancient GermanicFrom the Germanic elements adal ""noble"" and win ""friend"".",ADALWIN,[Ancient Germanic]
236,m,'ADALYA'   m   Biblical HebrewHebrew form of ADALIA.,'ADALYA',[Biblical Hebrew]
237,f,ADALYNN   f   English (Modern)Variant of ADELINE using the popular name suffix lyn.,ADALYNN,[English (Modern)]
238,m,"ADAM   m   English, French, German, Dutch, Swedish, Norwegian, Danish, Polish, Czech, Slovak, Russian, Ukrainian, Croatian, Serbian, Macedonian, Romanian, Hebrew, Arabic, Georgian, Biblical, Biblical Latin, Biblical Greek, Biblical HebrewThis is the Hebrew word for ""man"". It could be ultimately derived from Hebrew אדם ('adam) meaning ""to be red"", referring to the ruddy colour of human skin, or from Akkadian adamu meaning ""to make"".... [more]",ADAM,"[English, French, German, Dutch, Swedish, Norwegian, Danish, Polish, Czech, Slovak, Russian, Ukrainian, Croatian, Serbian, Macedonian, Romanian, Hebrew, Arabic, Georgian, Biblical, Biblical Latin, Biblical Greek, Biblical Hebrew]"
239,m,ADAMO   m   ItalianItalian form of ADAM.,ADAMO,[Italian]
240,m,ADÁN   m   SpanishSpanish form of ADAM.,ADÁN,[Spanish]
241,f,"ADANNAYA   f   Western African, IgboMeans ""her father's daughter"" in Igbo.",ADANNAYA,"[Western African, Igbo]"
242,f,"ADARA   f   HebrewMeans ""noble"" in Hebrew.",ADARA,[Hebrew]
243,f,ADDIE   f   EnglishDiminutive of ADELAIDE.,ADDIE,[English]
244, (1),ADDY  (1)   f   EnglishDiminutive of ADELAIDE.,ADDY  (1),[English]
245,f,ADDYSON   f   English (Modern)Feminine variant of ADDISON.,ADDYSON,[English (Modern)]
246, (2),ADE  (2)   m   FrisianVariant of ADDE.,ADE  (2),[Frisian]
247,m,"ADEBOLA   m & f   Western African, YorubaMeans ""the crown has met wealth"" in Yoruba.",ADEBOLA,"[Western African, Yoruba]"
248,m,"ADEDAYO   m & f   Western African, YorubaMeans ""the crown becomes joy"" in Yoruba.",ADEDAYO,"[Western African, Yoruba]"
249,f,ADÉL   f   HungarianHungarian form of ADELA.,ADÉL,[Hungarian]
250,f,ADÉLA   f   CzechCzech form of ADELA.,ADÉLA,[Czech]
251,f,"ADELAIDA   f   Spanish, HungarianSpanish and Hungarian form of ADELAIDE.",ADELAIDA,"[Spanish, Hungarian]"
252,f,"ADELAIDE   f   English, Italian, PortugueseFrom the French form of the Germanic name Adalheidis, which was composed of the elements adal ""noble"" and heid ""kind, sort, type"". It was borne in the 10th century by Saint Adelaide, the wife of the Holy Roman Emperor Otto the Great. The name became common in Britain in the 19th century due to the popularity of the German-born wife of King William IV, for whom the city of Adelaide in Australia was named in 1836.",ADELAIDE,"[English, Italian, Portuguese]"
253,f,ADELAJDA   f   PolishPolish form of ADELAIDE.,ADELAJDA,[Polish]
254,m,"ADELARDO   m   Spanish, Italian (Archaic)Spanish and Italian form of ADALHARD.",ADELARDO,"[Spanish, Italian (Archaic)]"
255,f,ADÈLE   f   FrenchFrench form of ADELA.,ADÈLE,[French]
256,f,"ADELHEID   f   German, DutchGerman and Dutch form of ADELAIDE.",ADELHEID,"[German, Dutch]"
257,f,"ADELINA   f   Italian, Portuguese, Spanish, Romanian, German, Bulgarian, Ancient Germanic (Latinized)Latinate diminutive of ADELA.",ADELINA,"[Italian, Portuguese, Spanish, Romanian, German, Bulgarian, Ancient Germanic (Latinized)]"
258,f,"ADELITA   f   Spanish (Latin American)Spanish diminutive of ADELA. It is used especially in Mexico, where it is the name of a folk song about a female soldier.",ADELITA,[Spanish (Latin American)]
259,f,ADELLE   f   EnglishVariant of ADELE.,ADELLE,[English]
260,f,ADELYN   f   English (Modern)Variant of ADELINE using the popular name suffix lyn.,ADELYN,[English (Modern)]
261,m,ADEMAR   m   PortuguesePortuguese form of Audamar (see OTMAR).,ADEMAR,[Portuguese]
262,m,ADEMIR   m   Portuguese (Brazilian)Brazilian variant of ADEMAR.,ADEMIR,[Portuguese (Brazilian)]
263,f,ADENA   f   HebrewPossibly a variant of ADINA  (1).,ADENA,[Hebrew]
264,f,"ADERYN   f   WelshMeans ""bird"" in Welsh. This is a modern Welsh name.",ADERYN,[Welsh]
265,m,ÁDHAMH   m   IrishIrish form of ADAM.,ÁDHAMH,[Irish]
266,f,"ADHIAMBO   f   Eastern African, LuoFeminine form of ODHIAMBO.",ADHIAMBO,"[Eastern African, Luo]"
267, (2),"ADI  (2)   m   IndonesianMeans ""first"" in Indonesian, ultimately from Sanskrit आदि (adi).",ADI  (2),[Indonesian]
268,m,ADİL   m   TurkishTurkish form of ADIL.,ADİL,[Turkish]
269,f,ADILA   f   ArabicFeminine form of ADIL.,ADILA,[Arabic]
270,m,"ADILET   m & f   KyrgyzMeans ""justice"" in Kyrgyz, ultimately from Arabic.",ADILET,[Kyrgyz]
271, (2),"ADINA  (2)   f   RomanianMeaning uncertain, possibly a short form of ADELINA.",ADINA  (2),[Romanian]
272,m,"ADINO   m   BiblicalMeans ""ornament"" in Hebrew. In the Old Testament this is the name of one of King David's mighty men.",ADINO,[Biblical]
273,m,"ADISA   m   Western African, YorubaMeans ""one who is clear"" in Yoruba.",ADISA,"[Western African, Yoruba]"
274,m,"ADITYA   m   Hinduism, Indian, Hindi, Marathi, Malayalam, Kannada, Telugu, Tamil, Nepali, IndonesianMeans ""belonging to ADITI"" in Sanskrit. This is a name for the seven (or eight) Hindu gods who are the children of Aditi. It is also another name for the sun god Surya.",ADITYA,"[Hinduism, Indian, Hindi, Marathi, Malayalam, Kannada, Telugu, Tamil, Nepali, Indonesian]"
275,m,"ADLAI   m   Biblical, Biblical HebrewContracted form of ADALIA. This is the name of the father of one of King David's herdsmen in the Old Testament.",ADLAI,"[Biblical, Biblical Hebrew]"
276,m,"ADOLF   m   German, Dutch, Swedish, Norwegian, Danish, Czech, Hungarian, Ancient GermanicFrom the Germanic name Adalwolf, which meant ""noble wolf"" from the Germanic elements adal ""noble"" and wulf. It was borne by several Swedish kings as a first or second name, most notably by Gustav II Adolf in the 17th century. Association with Adolf Hitler (1889-1945), the leader of the Nazi party in Germany during World War II, has lessened the use of this name.",ADOLF,"[German, Dutch, Swedish, Norwegian, Danish, Czech, Hungarian, Ancient Germanic]"
277,m,"ADOLFO   m   Italian, SpanishItalian and Spanish form of ADOLF.",ADOLFO,"[Italian, Spanish]"
278,m,ADOLPHE   m   FrenchFrench form of ADOLF.,ADOLPHE,[French]
279,m,ADOMAS   m   LithuanianLithuanian form of ADAM.,ADOMAS,[Lithuanian]
280,m,"ADONIJAH   m   BiblicalMeans ""my lord is YAHWEH"" in Hebrew. This is the name of one of King David's sons in the Old Testament. Though he was the eldest surviving son of David, he was passed over as heir to the throne in favour of Solomon.",ADONIJAH,[Biblical]
281,m,"ADONIS   m   Greek MythologyFrom the Semitic Adonai, which means ""lord"". In Greek myth Adonis was a handsome young shepherd killed while hunting a wild boar. The anemone flower is said to have sprung from his blood. Because he was loved by Aphrodite, Zeus allowed him to be restored to life for part of each year. The Greeks borrowed this character from various Semitic traditions, hence the Semitic origins of the name.",ADONIS,[Greek Mythology]
282,f,ADORA   f   SpanishShort form of ADORACIÓN.,ADORA,[Spanish]
283,f,"ADORINDA   f   EsperantoMeans ""adorable"" in Esperanto.",ADORINDA,[Esperanto]
284,f,ADRASTEA   f   Greek Mythology (Latinized)Latinized form of ADRASTEIA. One of Jupiter's moons bears this name.,ADRASTEA,[Greek Mythology (Latinized)]
285,m,"ADRASTOS   m   Greek MythologyMeans ""not inclined to run away"" in Greek. This was the name of a king of Argos in Greek legend.",ADRASTOS,[Greek Mythology]
286,m,ADRIÀ   m   CatalanCatalan form of ADRIAN.,ADRIÀ,[Catalan]
287,m,"ADRIÁN   m   Spanish, HungarianSpanish and Hungarian form of Hadrianus (see HADRIAN).",ADRIÁN,"[Spanish, Hungarian]"
288,f,"ADRIANA   f   Italian, Spanish, Portuguese, Romanian, Polish, Czech, Slovak, EnglishFeminine form of ADRIAN.",ADRIANA,"[Italian, Spanish, Portuguese, Romanian, Polish, Czech, Slovak, English]"
289,f,ADRIANNE   f   EnglishFeminine form of ADRIAN.,ADRIANNE,[English]
290,m,"ADRIANUS   m   DutchOfficial Dutch form of ADRIAN, used on birth certificates but not commonly in daily life.",ADRIANUS,[Dutch]
291,f,ADRIENN   f   HungarianHungarian feminine form of ADRIAN.,ADRIENN,[Hungarian]
292,m,"ADRIJAN   m   Croatian, MacedonianCroatian and Macedonian form of ADRIAN.",ADRIJAN,"[Croatian, Macedonian]"
293,f,"ADVA   f   HebrewMeans ""small wave, ripple"" in Hebrew.",ADVA,[Hebrew]
294,f,ÆBBE   f   Anglo-SaxonOld English form of EBBA  (2).,ÆBBE,[Anglo-Saxon]
295,m,"ÁEDÁN   m   Ancient Irish, Irish MythologyOlder form of AODHÁN. This was the name of a 6th-century king of the Scots.",ÁEDÁN,"[Ancient Irish, Irish Mythology]"
296,m,AEGIDIUS   m   Late RomanOriginal Latin form of GILES.,AEGIDIUS,[Late Roman]
297,m,ÆLFGAR   m   Anglo-SaxonOld English form of ALGAR.,ÆLFGAR,[Anglo-Saxon]
298,m,"ÆLFHEAH   m   Anglo-SaxonDerived from the Old English elements ælf ""elf"" and heah ""high"". This was the name of an 11th-century archbishop of Canterbury, a saint and martyr, who is commonly known as Alphege or Elphege.",ÆLFHEAH,[Anglo-Saxon]
299,m,ÆLFRÆD   m   Anglo-SaxonOld English form of ALFRED.,ÆLFRÆD,[Anglo-Saxon]
300,m,"ÆLFRIC   m   Anglo-SaxonDerived from the Old English elements ælf ""elf"" and ric ""power, rule"".",ÆLFRIC,[Anglo-Saxon]
301,m,"ÆLFSTAN   m   Anglo-SaxonDerived from the Old English elements ælf ""elf"" and stan ""stone"".",ÆLFSTAN,[Anglo-Saxon]
302,f,ÆLFÞRYÐ   f   Anglo-SaxonOld English form of ELFREDA.,ÆLFÞRYÐ,[Anglo-Saxon]
303,m,"ÆLFWEARD   m   Anglo-SaxonDerived from the Old English elements ælf ""elf"" and weard ""guardian"".",ÆLFWEARD,[Anglo-Saxon]
304,m,"ÆLFWINE   m   Anglo-SaxonDerived from the Old English elements ælf ""elf"" and wine ""friend"". This name was not commonly used after the Norman conquest.",ÆLFWINE,[Anglo-Saxon]
305,f,AELIANA   f   Ancient RomanFeminine form of AELIANUS.,AELIANA,[Ancient Roman]
306,m,"AELIUS   m   Ancient RomanRoman family name which was possibly derived from the Greek word ‘ηλιος (helios) meaning ""sun"". This was the family name of the Roman emperor Hadrian.",AELIUS,[Ancient Roman]
307,m,ÆLRED   m   Anglo-SaxonContracted form of ÆÐELRÆD. This was the name of a 12th-century English saint.,ÆLRED,[Anglo-Saxon]
308,f,AEMILIANA   f   Ancient RomanFeminine form of Aemilianus (see EMILIANO).,AEMILIANA,[Ancient Roman]
309,m,AEMILIUS   m   Ancient RomanOriginal Roman form of EMIL.,AEMILIUS,[Ancient Roman]
310,m,AENGUS   m   IrishVariant of AONGHUS.,AENGUS,[Irish]
311,m,AEOLUS   m   Greek Mythology (Latinized)Latinized form of AIOLOS.,AEOLUS,[Greek Mythology (Latinized)]
312, (2),AERON  (2)   f & m   Welsh MythologyWelsh form of AGRONA. In Welsh mythology Aeron was often portrayed as a masculine deity.,AERON  (2),[Welsh Mythology]
313,f,"AERONWEN   f   WelshCombination of AERON  (1) and the suffix gwen meaning ""white, fair, blessed"".",AERONWEN,[Welsh]
